92.625,22.875,213.0,0.4615393579006195,180.0,-0.003827160457149148,101.125,11.624295234680176,7.24632453918457,0.4028801918029785,-9999.0,30174.8364172,19.0,3.0,3.0011622584424913e-05
92.875,22.875,421.0,5.182781219482422,242.2578125,-0.03185185045003891,113.5,9.896203994750977,163.1842041015625,14.141352653503418,-9999.0,5971.23079145,21.0,3.0,2.47121715801768e-05
91.375,23.125,8.0,0.11310069262981415,320.7106018066406,-0.0011111111380159855,5.375,13.723751068115234,3.5513663291931152,0.09813708811998367,0.0010855324,77116.6509996,99.0,6.0,2005.908447265625
91.625,23.125,63.0,1.0486764907836914,258.17852783203125,0.00296296295709908,19.5,12.595248222351074,98.79635620117188,3.4308676719665527,-9999.0,81624.6948914,99.0,3.0,2908.15625
92.625,23.125,569.0,4.337774276733398,154.51409912109375,0.023333333432674408,118.625,9.381855964660645,68.23334503173828,7.406598091125488,-9999.0,40362.50555680001,19.0,3.0,2.7294870960759e-05
92.875,23.125,546.0,2.3892252445220947,323.66412353515625,-0.003950617276132107,72.25,12.37747573852539,412.8583068847656,14.391861915588379,-9999.0,23663.2331632,21.0,3.0,471.8063049316406
93.125,23.375,1212.0,5.29361629486084,147.2389678955078,0.007283950690180063,106.5,9.181778907775879,83.34683227539062,9.58928394317627,-9999.0,50614.5359796,21.0,3.0,2475.5419921875
92.875,23.375,712.0,5.830772399902344,276.1680908203125,-0.020493827760219574,91.125,11.974894523620605,1653.4825439453125,61.56646728515625,-9999.0,49995.3938137,21.0,3.0,2524.10546875
92.625,23.375,624.0,8.652841567993164,162.85498046875,-0.04506172984838486,218.625,9.378752708435059,273.7817077636719,27.446657180786133,0.0008948000000000002,60756.1062743,19.0,3.0,419.15826416015625
91.625,23.375,42.0,0.501388430595398,270.9093933105469,-0.00530864205211401,11.5,13.150915145874023,39.3599967956543,1.178452491760254,0.0013039000000000002,89106.4576739,99.0,3.0,2809.914306640625
91.375,23.375,16.0,0.20288269221782684,154.44003295898438,-0.0017283951165154576,5.125,13.139399528503418,6.370543479919434,0.2097712755203247,0.0014850999999999998,70757.8981915,99.0,3.0,3333.098876953125
91.125,23.375,10.0,0.031830985099077225,90.0,-0.0,1.75,14.298443794250488,0.49974650144577026,0.012457067146897316,0.0011907407,53758.7604081,28.0,-9999.0,44060.359375
92.375,23.375,132.0,0.0,-1.0,-0.0,0.0,-9999.0,0.0,0.0,-9999.0,77309.0226831,19.0,-9999.0,8.901208730094368e-07
92.625,23.625,742.0,12.032962799072266,66.45826721191406,0.008518518880009651,142.625,8.348638534545898,191.74197387695312,27.672142028808594,0.000772,84621.1655284,19.0,3.0,1798.6875
93.375,23.625,1472.0,7.067533493041992,151.56883239746094,0.052345678210258484,167.375,8.890532493591309,111.52593231201172,13.942090034484863,-9999.0,25209.9455702,21.0,3.0,2459.659423828125
93.125,23.625,811.0,4.520366668701172,322.5664367675781,-0.0398765429854393,164.25,14.200272560119629,9174.1220703125,144.27963256835938,-9999.0,50672.9410768,21.0,1.0,4782.2939453125
92.875,23.625,551.0,7.4647321701049805,50.50547790527344,-0.013827160932123661,76.125,10.4447021484375,589.3162841796875,39.302005767822266,0.0009458,76162.3690758,21.0,3.0,4898.166015625
92.375,23.625,589.0,4.918629169464111,123.27971649169922,0.039629630744457245,135.375,9.255640983581543,77.41255187988281,8.717963218688965,-9999.0,98224.2617772,19.0,3.0,1773.46435546875
91.125,23.625,11.0,0.02516460418701172,251.56504821777344,-0.00012345678987912834,2.125,14.533445358276367,0.39508429169654846,0.00917778443545103,0.0014413194,33167.47089270001,28.0,-9999.0,42571.9765625
91.875,23.625,99.0,0.46195074915885925,227.79270935058594,-0.003703703638166189,9.75,16.57923126220703,1029.895263671875,7.889545440673828,-9999.0,97180.0285597,19.0,3.0,3539.574462890625
91.625,23.625,73.0,0.5319052338600159,218.92755126953125,0.008641975000500679,11.0,11.482390403747559,8.351151466369629,0.4844925105571747,-9999.0,74876.4791121,19.0,3.0,3427.754638671875
91.375,23.625,34.0,0.21352776885032654,333.4349365234375,0.0009876543190330267,2.375,12.395112991333008,3.3524014949798584,0.14791086316108704,0.00154,52147.0814386,99.0,6.0,4396.04833984375
92.125,23.625,144.0,1.302612066268921,244.68711853027344,-0.00592592591419816,44.5,10.58658504486084,20.45452880859375,1.5521069765090942,-9999.0,106208.385257,19.0,-9999.0,1781.1475830078125
92.875,23.875,895.0,4.803682804107666,270.8522644042969,0.04790123552083969,144.625,9.279401779174805,75.5948486328125,8.45466423034668,0.0008862,76971.5321558,21.0,9.0,5288.11474609375
93.625,23.875,1755.0,17.05109405517578,103.19297790527344,0.05703703686594963,207.875,7.984798431396484,275.8869323730469,43.11601257324219,-9999.0,9835.72567051,21.0,-9999.0,2353.239990234375
93.375,23.875,907.0,7.267398834228516,313.41131591796875,-0.032592590898275375,110.125,9.960965156555176,344.1401672363281,27.942350387573242,0.001274537,34490.6829479,21.0,15.0,2485.1640625
