77.0,22.9,1,516.0,0.8607682585716248,320.570556640625,5.533401736812493e-09,3.83477783203125,5.447107791900635,314.1078186035156,12.65122127532959,0.0,444.152059255,90.0,3.0
75.8,22.5,1,526.0,3.6159424781799316,190.98065185546875,2.678472355910344e-06,37.75,11.802358627319336,35212.41796875,2264.72412109375,-9999,1117.2730209,90.0,12.0
75.0,22.56,0,542.0,0.5102209448814392,261.0273742675781,3.4105385182670034e-09,2.25,7.277480125427246,453.3155517578125,12.392319679260254,-9999,10170.2664837,26.0,12.0
78.0,22.6,0,432.0,2.8508670330047607,222.739501953125,1.0236554999210057e-06,22.625,13.892471313476562,-323.13946533203125,137.80813598632812,0.0,2371.40716678,76.0,3.0
79.95,23.5,0,376.32177734375,0.08383947610855103,111.86304473876953,1.7721459022457253e-10,0.529327392578125,8.074926376342773,22.68984603881836,0.6127516031265259,0.0,1634.88625439,90.0,3.0
74.0,22.0,1,316.0,3.739428997039795,177.15786743164062,2.245075165774324e-07,16.0,7.081278324127197,551.581787109375,164.93798828125,0.0,4970.0806978,26.0,3.0
