92.99556056,25.43148587,0.0,767.0,8.78068733215332,46.82176971435547,0.04950617253780365,98.75,8.670710563659668,138.94515991210938,18.453901290893555,0.0004738,43055.5048403,86.0,1.0,4048.0888671875
90.12261619,26.05666037,1.0,40.0,0.09280239790678024,239.03623962402344,0.0013580246595665812,2.125,13.228410720825195,1.4569989442825317,0.05006536468863487,0.0043817,7793.21319943,14.0,7.0,9122.5302734375
88.29892106,27.23198844,0.0,751.0,9.33975601196289,250.46334838867188,0.09592592716217041,46.625,8.607945442199707,147.94558715820312,19.98236083984375,0.0014844,8384.08422643,19.0,1.0,1882.442626953125
91.09691906,26.23170923,1.0,44.0,0.056269753724336624,278.1300964355469,-0.0011111111380159855,4.25,15.115020751953125,3.5337419509887695,0.06002113223075867,0.0008417,9008.04796479,86.0,6.0,107991.9296875
88.13,27.01,1.0,1827.0,14.123027801513672,156.2366180419922,0.12999999523162842,187.125,8.182798385620117,226.32937622070312,33.95421600341797,0.0015065,31032.4427023,77.0,1.0,1965.5538330078125
90.44738381,26.23170923,1.0,41.0,0.5587272047996521,63.79988479614258,-0.0019753086380660534,14.75,12.126338005065918,17.544588088989258,0.7828516364097595,0.0045645,3529.08263618,86.0,5.0,112919.0
90.79713356,25.73156963,0.0,804.0,2.548797130584717,174.44949340820312,-0.005432098638266325,43.0,10.60799503326416,80.08501434326172,5.6283159255981445,0.0007119,62214.3651691,106.0,1.0,3519.61181640625
93.89491706,25.85660453,0.0,1007.0,2.7609758377075195,108.12185668945312,0.031481482088565826,85.25,9.834771156311035,43.38086700439453,4.119776725769043,0.0005367000000000001,45903.5179393,86.0,8.0,2653.134033203125
92.32104319,26.38175111,1.0,66.0,0.15014612674713135,32.0053825378418,0.0033333334140479565,4.75,12.747272491455078,2.357299566268921,0.0935789942741394,0.0006276,3099.39983974,86.0,5.0,1199.484130859375
88.87350994,26.50678601,0.0,126.0,0.2919502854347229,252.5528106689453,0.004938271827995777,4.0,12.082291603088379,4.5836591720581055,0.22213132679462433,0.0034455,10896.5369552,46.0,8.0,9249.5830078125
91.14688331,25.95663245,0.0,699.0,6.383918285369873,337.8287658691406,0.010493827052414417,61.625,9.686347961425781,201.28785705566406,18.52570152282715,0.0010599,36107.9303353,86.0,6.0,10364.2734375
94.06979194,27.43204428,0.0,113.0,2.8635075092315674,144.7212371826172,-0.013580246828496456,8.25,14.352126121520996,4274.4775390625,66.3862075805664,0.0014777000000000002,13552.8420045,18.0,1.0,11921.9765625
92.69577506,26.23170923,1.0,72.0,0.031830985099077225,0.0,0.0017283951165154576,6.625,14.298443794250488,0.49974650144577026,0.012457067146897316,0.0005522,269.569515293,99.0,4.0,2102.953125
95.26893394,27.6571071,1.0,117.0,0.01591549441218376,180.0,-0.0006172839784994721,1.375,20.509044647216797,62.218448638916016,0.13861066102981567,0.0007098,1788.67657793,99.0,11.0,52629.65234375
95.36886244,27.63210012,0.0,117.0,0.01591549441218376,180.0,-0.0006172839784994721,1.375,20.509044647216797,62.218448638916016,0.13861066102981567,0.0007098,1788.67657793,99.0,3.0,52629.65234375
95.29391606,27.73212804,1.0,117.0,0.01591549441218376,180.0,-0.0006172839784994721,1.375,20.509044647216797,62.218448638916016,0.13861066102981567,0.0007098,1788.67657793,86.0,8.0,52629.65234375
90.79713356,26.18169527,1.0,70.0,0.4542098939418793,273.0127868652344,0.009506172500550747,8.125,11.640303611755371,7.131244659423828,0.3945828974246979,0.0008177,8044.97513852,86.0,10.0,112199.625
92.24609681,26.45677205,1.0,56.0,0.18730245530605316,12.26477336883545,0.0011111111380159855,3.125,12.526155471801758,2.940659284591675,0.1247430071234703,0.0006417,2375.05070285,86.0,5.0,1199.484130859375
90.67222294,26.30673017,1.0,48.0,0.04640123248100281,210.96376037597656,0.003703703638166189,2.25,13.921557426452637,0.7284995317459106,0.020332885906100273,0.0017769,17847.612239,18.0,6.0,112199.625
90.14759831,26.13168131,0.0,40.0,0.09280239790678024,239.03623962402344,0.0013580246595665812,2.125,13.228410720825195,1.4569989442825317,0.05006536468863487,0.0043817,7793.21319943,86.0,4.0,3212.44140625
93.49520306,26.6568279,1.0,565.0,3.383669137954712,121.74858093261719,0.056790124624967575,72.375,9.631006240844727,53.185386657714844,5.365213394165039,0.0007907999999999999,8844.15127601,106.0,6.0,72021.5078125
93.09548906,26.6568279,1.0,512.0,11.686058044433594,63.4349479675293,0.05246913433074951,105.625,8.378744125366211,186.05563354492188,26.654048919677734,0.0007237,2048.12459467,99.0,3.0,81169.8671875
90.09763406,26.08166735,1.0,40.0,0.09280239790678024,239.03623962402344,0.0013580246595665812,2.125,13.228410720825195,1.4569989442825317,0.05006536468863487,0.0043817,7793.21319943,3.0,7.0,9122.5302734375
90.44738381,26.20670225,1.0,41.0,0.5587272047996521,63.79988479614258,-0.0019753086380660534,14.75,12.126338005065918,17.544588088989258,0.7828516364097595,0.0045645,3529.08263618,86.0,5.0,112919.0
