89.94774131,25.98163943,1
90.14759831,26.00664641,1
90.07265194,26.03165339,1
91.02197269,26.05666037,1
90.12261619,26.05666037,1
90.09763406,26.08166735,1
90.89706206,26.08166735,1
90.04766981,26.10667433,1
90.22254469,26.10667433,1
91.52161519,26.13168131,1
91.47165094,26.13168131,1
90.39741956,26.13168131,1
91.27179394,26.13168131,1
90.32247319,26.15668829,1
92.22111469,26.15668829,1
90.69720506,26.15668829,1
90.39741956,26.15668829,1
90.79713356,26.18169527,1
91.34674031,26.18169527,1
92.14616831,26.18169527,1
91.19684756,26.18169527,1
90.52233019,26.20670225,1
92.62082869,26.20670225,1
89.29820606,26.20670225,1
91.27179394,26.20670225,1
90.57229444,26.20670225,1
92.59584656,26.20670225,1
92.07122194,26.20670225,1
91.04695481,26.20670225,1
90.44738381,26.20670225,1
92.02125769,26.23170923,1
90.44738381,26.23170923,1
91.09691906,26.23170923,1
90.97200844,26.23170923,1
92.17115044,26.23170923,1
92.69577506,26.23170923,1
92.27107894,26.25671621,1
92.19613256,26.25671621,1
92.12118619,26.25671621,1
90.97200844,26.28172319,1
90.07265194,26.28172319,1
92.19613256,26.28172319,1
91.09691906,26.30673017,1
90.67222294,26.30673017,1
92.17115044,26.30673017,1
92.02125769,26.33173715,1
92.42097169,26.33173715,1
91.94631131,26.33173715,1
89.22325969,26.35674413,1
92.32104319,26.38175111,1
92.07122194,26.40675809,1
92.22111469,26.43176507,1
92.24609681,26.45677205,1
92.67079294,26.55679998,1
92.64581081,26.58180696,1
93.02054269,26.60681394,1
92.89563206,26.60681394,1
93.44523881,26.60681394,1
92.94559631,26.63182092,1
93.04552481,26.63182092,1
93.49520306,26.6568279,1
93.09548906,26.6568279,1
93.57014944,26.68183488,1
94.04480981,26.68183488,1
93.77000644,26.70684186,1
93.64509581,26.73184884,1
94.06979194,26.73184884,1
93.69506006,26.75685582,1
93.62011369,26.75685582,1
93.69506006,26.7818628,1
93.72004219,26.80686978,1
94.16972044,26.83187676,1
94.09477406,26.85688374,1
93.86993494,26.85688374,1
93.89491706,26.88189072,1
94.26964894,26.88189072,1
93.91989919,26.9068977,1
95.01911269,27.55707918,1
95.21896969,27.58208616,1
95.11904119,27.58208616,1
95.04409481,27.60709314,1
95.26893394,27.6571071,1
95.31889819,27.70712106,1
95.29391606,27.73212804,1
95.26893394,27.75713502,1
95.71861219,27.782142,1
95.61868369,27.80714899,1
90.34745531,25.33145795,0
90.94702631,25.35646493,0
90.69720506,25.38147191,0
94.11975619,25.40647889,0
92.99556056,25.43148587,0
93.64509581,25.45649285,0
91.09691906,25.48149983,0
93.59513156,25.53151379,0
90.64724081,25.55652077,0
92.89563206,25.60653473,0
90.64724081,25.63154171,0
90.59727656,25.65654869,0
93.99484556,25.68155567,0
90.84709781,25.70656265,0
90.79713356,25.73156963,0
93.44523881,25.75657661,0
90.44738381,25.78158359,0
90.47236594,25.80659057,0
91.49663306,25.83159755,0
93.89491706,25.85660453,0
94.11975619,25.88161151,0
94.16972044,25.90661849,0
93.29534606,25.93162547,0
91.14688331,25.95663245,0
90.39741956,25.98163943,0
91.42168669,26.00664641,0
94.46950594,26.03165339,0
92.09620406,26.05666037,0
92.54588231,26.08166735,0
89.52304519,26.10667433,0
90.14759831,26.13168131,0
91.27179394,26.15668829,0
89.99770556,26.18169527,0
93.42025669,26.23170923,0
93.12047119,26.25671621,0
92.57086444,26.28172319,0
94.81925569,26.30673017,0
91.12190119,26.33173715,0
92.74573931,26.35674413,0
90.32247319,26.38175111,0
91.92132919,26.40675809,0
94.21968469,26.43176507,0
91.82140069,26.45677205,0
92.49591806,26.48177903,0
88.87350994,26.50678601,0
89.97272344,26.531793,0
94.24466681,26.55679998,0
94.39455956,26.58180696,0
93.49520306,26.60681394,0
92.29606106,26.63182092,0
91.77143644,26.6568279,0
90.62225869,26.68183488,0
94.74430931,26.70684186,0
92.17115044,26.73184884,0
91.69649006,26.75685582,0
93.52018519,26.7818628,0
93.22039969,26.80686978,0
95.51875519,27.08194656,0
94.06979194,27.10695354,0
92.92061419,27.18197448,0
95.06907694,27.20698146,0
88.29892106,27.23198844,0
93.09548906,27.25699542,0
93.44523881,27.2820024,0
93.42025669,27.30700938,0
94.56943444,27.33201636,0
94.19470256,27.35702334,0
95.64366581,27.38203032,0
95.86850494,27.4070373,0
94.06979194,27.43204428,0
92.84566781,27.45705126,0
88.47379594,27.48205824,0
96.09334406,27.50706522,0
94.36957744,27.5320722,0
92.29606106,27.55707918,0
93.02054269,27.58208616,0
94.81925569,27.60709314,0
95.36886244,27.63210012,0
94.56943444,27.6571071,0
93.81997069,27.68211408,0
88.74859931,27.70712106,0
88.34888531,27.73212804,0
91.69649006,27.75713502,0
93.32032819,27.782142,0
95.46879094,27.80714899,0
95.81854069,27.83215597,0
96.24323681,27.85716295,0
90.12,25.241,1
94.55,27.044,1
91.86,26.31,1
93.75,26.4,1
91.542,25.183,1
94.61,27.25,1
88.13,27.01,1
94.14,26.82,1
93.82,27.48,1
95.262997,27.577302,1
93.12,26.63,1
94.018895,26.255772,1
94.02,26.6,1
92.8577,24.7821,0
93.129,24.9205,0
92.2083,25.7833,0
93.4299,25.8465,0
89.9767,26.4371,0
92.2901,26.7931,0
94.3803,27.5818,0
91.8594,27.5861,0
92.2409,27.3584,0
95.9882,28.6408,0
95.5407,26.9943,0
91.2817,23.674,0
91.6277,23.8411,0
